file_path,line,scope,name,value,dtype,kind,bucket,bucket_reason,citation_author,citation_year,context_line
brain/functions/f1/beliefs/sded/spectral_complexity.py,26,module,_P1_DEVIATION_DETECTION,5,int,module-assign,HAND-TUNED,module-assign-no-citation,,,_P1_DEVIATION_DETECTION = 5    # P1:deviation_detection
brain/functions/f1/beliefs/sded/spectral_complexity.py,63,module::class SpectralComplexity::def observe,<expr-L>,0.3,float,expr-literal,HAND-TUNED,expr-literal-in-compute-no-citation,,,"+ 0.30 * mechanism_output[:, :, _P1_DEVIATION_DETECTION]"
brain/functions/f1/beliefs/sded/spectral_complexity.py,61,module::class SpectralComplexity::def observe,<expr-L>,0.4,float,expr-literal,HAND-TUNED,expr-literal-in-compute-no-citation,,,"0.40 * mechanism_output[:, :, _M0_DETECTION_FUNCTION]"
brain/functions/f1/beliefs/sded/spectral_complexity.py,62,module::class SpectralComplexity::def observe,<expr-L>,0.3,float,expr-literal,HAND-TUNED,expr-literal-in-compute-no-citation,,,"+ 0.30 * mechanism_output[:, :, _P0_ROUGHNESS_DETECTION]"
brain/functions/f1/beliefs/stai/aesthetic_quality.py,25,module,_E2_AESTHETIC_INTEGRATION,2,int,module-assign,HAND-TUNED,module-assign-no-citation,,,_E2_AESTHETIC_INTEGRATION = 2     # E2:aesthetic_integration
brain/functions/f1/beliefs/stai/aesthetic_quality.py,26,module,_E3_VMPFC_IFG_CONN,3,int,module-assign,HAND-TUNED,module-assign-no-citation,,,_E3_VMPFC_IFG_CONN = 3           # E3:vmpfc_ifg_connectivity
brain/functions/f1/beliefs/stai/aesthetic_quality.py,27,module,_M0_AESTHETIC_VALUE,4,int,module-assign,HAND-TUNED,module-assign-no-citation,,,_M0_AESTHETIC_VALUE = 4           # M0:aesthetic_value
brain/functions/f1/beliefs/stai/aesthetic_quality.py,28,module,_P2_AESTHETIC_RESPONSE,8,int,module-assign,HAND-TUNED,module-assign-no-citation,,,_P2_AESTHETIC_RESPONSE = 8        # P2:aesthetic_response
brain/functions/f1/beliefs/stai/aesthetic_quality.py,31,module,_PLEASANTNESS_TREND,"[4, 8, 18, 0]",tuple-numeric,module-assign,HAND-TUNED,module-assign-no-citation,,,"_PLEASANTNESS_TREND = (4, 8, 18, 0)    # sensory_pleasantness M18 trend, L0"
brain/functions/f1/beliefs/stai/aesthetic_quality.py,32,module,_PLEASANTNESS_PERIOD,"[4, 8, 14, 0]",tuple-numeric,module-assign,HAND-TUNED,module-assign-no-citation,,,"_PLEASANTNESS_PERIOD = (4, 8, 14, 0)   # sensory_pleasantness M14 period, L0"
brain/functions/f1/beliefs/stai/aesthetic_quality.py,35,module,_W_TREND,0.05,float,module-assign,HAND-TUNED,reward-handtuned-name-token:W_TREND,,,_W_TREND = 0.05
brain/functions/f1/beliefs/stai/aesthetic_quality.py,36,module,_W_PERIOD,0.03,float,module-assign,HAND-TUNED,reward-handtuned-name-token:W_PERIOD,,,_W_PERIOD = 0.03
brain/functions/f1/beliefs/stai/aesthetic_quality.py,37,module,_W_CTX,0.02,float,module-assign,HAND-TUNED,reward-handtuned-name-token:W_CTX,,,_W_CTX = 0.02
brain/functions/f1/beliefs/stai/aesthetic_quality.py,47,module::class AestheticQuality,TAU,0.4,float,class-attr,HAND-TUNED,reward-handtuned-name-token:TAU,,,TAU = 0.4
brain/functions/f1/beliefs/stai/aesthetic_quality.py,48,module::class AestheticQuality,BASELINE,0.5,float,class-attr,HAND-TUNED,module-assign-no-citation,,,BASELINE = 0.5
brain/functions/f1/beliefs/stai/aesthetic_quality.py,70,module::class AestheticQuality::def observe,<expr-L>,0.1,float,expr-literal,HAND-TUNED,expr-literal-in-compute-no-citation,,,"+ 0.10 * mechanism_output[:, :, _E3_VMPFC_IFG_CONN]"
brain/functions/f1/beliefs/stai/aesthetic_quality.py,69,module::class AestheticQuality::def observe,<expr-L>,0.2,float,expr-literal,HAND-TUNED,expr-literal-in-compute-no-citation,,,"+ 0.20 * mechanism_output[:, :, _M0_AESTHETIC_VALUE]"
brain/functions/f1/beliefs/stai/aesthetic_quality.py,67,module::class AestheticQuality::def observe,<expr-L>,0.4,float,expr-literal,HAND-TUNED,expr-literal-in-compute-no-citation,,,"0.40 * mechanism_output[:, :, _E2_AESTHETIC_INTEGRATION]"
brain/functions/f1/beliefs/stai/aesthetic_quality.py,68,module::class AestheticQuality::def observe,<expr-L>,0.3,float,expr-literal,HAND-TUNED,expr-literal-in-compute-no-citation,,,"+ 0.30 * mechanism_output[:, :, _P2_AESTHETIC_RESPONSE]"
brain/functions/f1/beliefs/stai/aesthetic_quality.py,94,module::class AestheticQuality::def predict,<expr-L>,0.1,float,expr-literal,HAND-TUNED,expr-literal-in-compute-no-citation,,,base = (1.0 - 0.1) * prev + 0.1 * self.BASELINE
brain/functions/f1/beliefs/stai/aesthetic_quality.py,94,module::class AestheticQuality::def predict,<expr-L>,1.0,float,expr-literal,NULL-FALLBACK,trivial-null-expr-literal,,,base = (1.0 - 0.1) * prev + 0.1 * self.BASELINE
brain/functions/f1/beliefs/stai/aesthetic_quality.py,94,module::class AestheticQuality::def predict,<expr-R>,0.1,float,expr-literal,HAND-TUNED,expr-literal-in-compute-no-citation,,,base = (1.0 - 0.1) * prev + 0.1 * self.BASELINE
brain/functions/f1/beliefs/stai/reward_response_pred.py,20,module,_E2_AESTHETIC_INTEGRATION,2,int,module-assign,HAND-TUNED,module-assign-no-citation,,,_E2_AESTHETIC_INTEGRATION = 2     # E2:aesthetic_integration
brain/functions/f1/beliefs/stai/reward_response_pred.py,21,module,_P2_AESTHETIC_RESPONSE,8,int,module-assign,HAND-TUNED,module-assign-no-citation,,,_P2_AESTHETIC_RESPONSE = 8        # P2:aesthetic_response
brain/functions/f1/beliefs/stai/reward_response_pred.py,22,module,_F1_REWARD_RESPONSE_PRED,10,int,module-assign,HAND-TUNED,module-assign-no-citation,,,_F1_REWARD_RESPONSE_PRED = 10     # F1:reward_response_pred
brain/functions/f1/beliefs/stai/reward_response_pred.py,51,module::class RewardResponsePred::def observe,<expr-L>,0.2,float,expr-literal,HAND-TUNED,expr-literal-in-compute-no-citation,,,"+ 0.20 * mechanism_output[:, :, _E2_AESTHETIC_INTEGRATION]"
brain/functions/f1/beliefs/stai/reward_response_pred.py,49,module::class RewardResponsePred::def observe,<expr-L>,0.5,float,expr-literal,HAND-TUNED,expr-literal-in-compute-no-citation,,,"0.50 * mechanism_output[:, :, _F1_REWARD_RESPONSE_PRED]"
brain/functions/f1/beliefs/stai/reward_response_pred.py,50,module::class RewardResponsePred::def observe,<expr-L>,0.3,float,expr-literal,HAND-TUNED,expr-literal-in-compute-no-citation,,,"+ 0.30 * mechanism_output[:, :, _P2_AESTHETIC_RESPONSE]"
brain/functions/f1/beliefs/stai/spectral_temporal_synergy.py,21,module,_E2_AESTHETIC_INTEGRATION,2,int,module-assign,HAND-TUNED,module-assign-no-citation,,,_E2_AESTHETIC_INTEGRATION = 2     # E2:aesthetic_integration
brain/functions/f1/beliefs/stai/spectral_temporal_synergy.py,22,module,_M1_SPEC_TEMP_INTERACTION,5,int,module-assign,HAND-TUNED,module-assign-no-citation,,,_M1_SPEC_TEMP_INTERACTION = 5     # M1:spectral_temporal_interaction
brain/functions/f1/beliefs/stai/spectral_temporal_synergy.py,23,module,_P0_SPECTRAL_QUALITY,6,int,module-assign,HAND-TUNED,module-assign-no-citation,,,_P0_SPECTRAL_QUALITY = 6          # P0:spectral_quality
brain/functions/f1/beliefs/stai/spectral_temporal_synergy.py,52,module::class SpectralTemporalSynergy::def observe,<expr-L>,0.2,float,expr-literal,HAND-TUNED,expr-literal-in-compute-no-citation,,,"+ 0.20 * mechanism_output[:, :, _P0_SPECTRAL_QUALITY]"
brain/functions/f1/beliefs/stai/spectral_temporal_synergy.py,50,module::class SpectralTemporalSynergy::def observe,<expr-L>,0.5,float,expr-literal,HAND-TUNED,expr-literal-in-compute-no-citation,,,"0.50 * mechanism_output[:, :, _M1_SPEC_TEMP_INTERACTION]"
brain/functions/f1/beliefs/stai/spectral_temporal_synergy.py,51,module::class SpectralTemporalSynergy::def observe,<expr-L>,0.3,float,expr-literal,HAND-TUNED,expr-literal-in-compute-no-citation,,,"+ 0.30 * mechanism_output[:, :, _E2_AESTHETIC_INTEGRATION]"
brain/functions/f1/mechanisms/bch/__init__.py,74,module,_ROUGH,0,int,module-assign,NULL-FALLBACK,trivial-null-no-citation,,,_ROUGH = 0
brain/functions/f1/mechanisms/bch/__init__.py,75,module,_SETH,1,int,module-assign,NULL-FALLBACK,trivial-null-no-citation,,,_SETH = 1
brain/functions/f1/mechanisms/bch/__init__.py,76,module,_HELM,2,int,module-assign,CALIB-BOWLING,bowling-scope-no-citation-weight,,,_HELM = 2
brain/functions/f1/mechanisms/bch/__init__.py,77,module,_STUMP,3,int,module-assign,CALIB-BOWLING,bowling-scope-no-citation-weight,,,_STUMP = 3
brain/functions/f1/mechanisms/bch/__init__.py,78,module,_PLEAS,4,int,module-assign,CALIB-BOWLING,bowling-scope-no-citation-weight,,,_PLEAS = 4
brain/functions/f1/mechanisms/bch/__init__.py,79,module,_INHARM,5,int,module-assign,CALIB-BOWLING,bowling-scope-no-citation-weight,,,_INHARM = 5
brain/functions/f1/mechanisms/bch/__init__.py,80,module,_HDEV,6,int,module-assign,CALIB-BOWLING,bowling-scope-no-citation-weight,,,_HDEV = 6
brain/functions/f1/mechanisms/bch/__init__.py,81,module,_TONAL,14,int,module-assign,CALIB-BOWLING,bowling-scope-no-citation-weight,,,_TONAL = 14
brain/functions/f1/mechanisms/bch/__init__.py,82,module,_AUTOCORR,17,int,module-assign,CALIB-BOWLING,bowling-scope-no-citation-weight,,,_AUTOCORR = 17
brain/functions/f1/mechanisms/bch/__init__.py,83,module,_TRIST1,18,int,module-assign,CALIB-BOWLING,bowling-scope-no-citation-weight,,,_TRIST1 = 18
brain/functions/f1/mechanisms/bch/__init__.py,84,module,_TRIST2,19,int,module-assign,CALIB-BOWLING,bowling-scope-no-citation-weight,,,_TRIST2 = 19
brain/functions/f1/mechanisms/bch/__init__.py,85,module,_TRIST3,20,int,module-assign,CALIB-BOWLING,bowling-scope-no-citation-weight,,,_TRIST3 = 20
brain/functions/f1/mechanisms/bch/__init__.py,86,module,_PCE,38,int,module-assign,CALIB-BOWLING,bowling-scope-no-citation-weight,,,_PCE = 38
brain/functions/f1/mechanisms/bch/__init__.py,87,module,_PITCHSAL,39,int,module-assign,CALIB-BOWLING,bowling-scope-no-citation-weight,,,_PITCHSAL = 39
brain/functions/f1/mechanisms/bch/__init__.py,88,module,_KEYCLAR,51,int,module-assign,CALIB-BOWLING,bowling-scope-no-citation-weight,,,_KEYCLAR = 51
brain/functions/f1/mechanisms/bch/__init__.py,89,module,_TONALSTAB,60,int,module-assign,CALIB-BOWLING,bowling-scope-no-citation-weight,,,_TONALSTAB = 60
brain/functions/f1/mechanisms/bch/__init__.py,90,module,_COUPLING,41,int,module-assign,CALIB-BOWLING,bowling-scope-no-citation-weight,,,_COUPLING = 41
brain/functions/f1/mechanisms/bch/__init__.py,214,module::class BCH,OUTPUT_DIM,16,int,class-attr,STRUCTURAL,structural-name-token,,,OUTPUT_DIM = 16
brain/functions/f1/mechanisms/bch/__init__.py,98,module,_h3.arg2,0,int,spec-numeric-posarg2,STRUCTURAL,citation-metadata-or-spec-code,Plomp & Levelt,1965,"_h3(_ROUGH, ""roughness"", 0, 0, 2,"
brain/functions/f1/mechanisms/bch/__init__.py,98,module,_h3.arg3,0,int,spec-numeric-posarg3,STRUCTURAL,citation-metadata-or-spec-code,Plomp & Levelt,1965,"_h3(_ROUGH, ""roughness"", 0, 0, 2,"
brain/functions/f1/mechanisms/bch/__init__.py,98,module,_h3.arg4,2,int,spec-numeric-posarg4,STRUCTURAL,citation-metadata-or-spec-code,Plomp & Levelt,1965,"_h3(_ROUGH, ""roughness"", 0, 0, 2,"
brain/functions/f1/mechanisms/bch/__init__.py,100,module,_h3.arg2,3,int,spec-numeric-posarg2,STRUCTURAL,citation-metadata-or-spec-code,Plomp & Levelt,1965,"_h3(_ROUGH, ""roughness"", 3, 1, 2,"
brain/functions/f1/mechanisms/bch/__init__.py,100,module,_h3.arg3,1,int,spec-numeric-posarg3,STRUCTURAL,citation-metadata-or-spec-code,Plomp & Levelt,1965,"_h3(_ROUGH, ""roughness"", 3, 1, 2,"
brain/functions/f1/mechanisms/bch/__init__.py,100,module,_h3.arg4,2,int,spec-numeric-posarg4,STRUCTURAL,citation-metadata-or-spec-code,Plomp & Levelt,1965,"_h3(_ROUGH, ""roughness"", 3, 1, 2,"
brain/functions/f1/mechanisms/bch/__init__.py,102,module,_h3.arg2,0,int,spec-numeric-posarg2,STRUCTURAL,citation-metadata-or-spec-code,Plomp & Levelt,1965,"_h3(_HELM, ""helmholtz_kang"", 0, 0, 2,"
brain/functions/f1/mechanisms/bch/__init__.py,102,module,_h3.arg3,0,int,spec-numeric-posarg3,STRUCTURAL,citation-metadata-or-spec-code,Plomp & Levelt,1965,"_h3(_HELM, ""helmholtz_kang"", 0, 0, 2,"
brain/functions/f1/mechanisms/bch/__init__.py,102,module,_h3.arg4,2,int,spec-numeric-posarg4,STRUCTURAL,citation-metadata-or-spec-code,Plomp & Levelt,1965,"_h3(_HELM, ""helmholtz_kang"", 0, 0, 2,"
brain/functions/f1/mechanisms/bch/__init__.py,104,module,_h3.arg2,3,int,spec-numeric-posarg2,STRUCTURAL,citation-metadata-or-spec-code,Plomp & Levelt,1965,"_h3(_HELM, ""helmholtz_kang"", 3, 1, 2,"
brain/functions/f1/mechanisms/bch/__init__.py,104,module,_h3.arg3,1,int,spec-numeric-posarg3,STRUCTURAL,citation-metadata-or-spec-code,Plomp & Levelt,1965,"_h3(_HELM, ""helmholtz_kang"", 3, 1, 2,"
brain/functions/f1/mechanisms/bch/__init__.py,104,module,_h3.arg4,2,int,spec-numeric-posarg4,STRUCTURAL,citation-metadata-or-spec-code,Plomp & Levelt,1965,"_h3(_HELM, ""helmholtz_kang"", 3, 1, 2,"
brain/functions/f1/mechanisms/bch/__init__.py,106,module,_h3.arg2,0,int,spec-numeric-posarg2,STRUCTURAL,citation-metadata-or-spec-code,Helmholtz,1863,"_h3(_STUMP, ""stumpf_fusion"", 0, 0, 2,"
brain/functions/f1/mechanisms/bch/__init__.py,106,module,_h3.arg3,0,int,spec-numeric-posarg3,STRUCTURAL,citation-metadata-or-spec-code,Helmholtz,1863,"_h3(_STUMP, ""stumpf_fusion"", 0, 0, 2,"
brain/functions/f1/mechanisms/bch/__init__.py,106,module,_h3.arg4,2,int,spec-numeric-posarg4,STRUCTURAL,citation-metadata-or-spec-code,Helmholtz,1863,"_h3(_STUMP, ""stumpf_fusion"", 0, 0, 2,"
brain/functions/f1/mechanisms/bch/__init__.py,108,module,_h3.arg2,0,int,spec-numeric-posarg2,STRUCTURAL,citation-metadata-or-spec-code,Kang,2009,"_h3(_INHARM, ""inharmonicity"", 0, 0, 2,"
brain/functions/f1/mechanisms/bch/__init__.py,108,module,_h3.arg3,0,int,spec-numeric-posarg3,STRUCTURAL,citation-metadata-or-spec-code,Kang,2009,"_h3(_INHARM, ""inharmonicity"", 0, 0, 2,"
brain/functions/f1/mechanisms/bch/__init__.py,108,module,_h3.arg4,2,int,spec-numeric-posarg4,STRUCTURAL,citation-metadata-or-spec-code,Kang,2009,"_h3(_INHARM, ""inharmonicity"", 0, 0, 2,"
brain/functions/f1/mechanisms/bch/__init__.py,110,module,_h3.arg2,0,int,spec-numeric-posarg2,STRUCTURAL,citation-metadata-or-spec-code,Stumpf,1890,"_h3(_HDEV, ""harmonic_deviation"", 0, 0, 2,"
brain/functions/f1/mechanisms/bch/__init__.py,110,module,_h3.arg3,0,int,spec-numeric-posarg3,STRUCTURAL,citation-metadata-or-spec-code,Stumpf,1890,"_h3(_HDEV, ""harmonic_deviation"", 0, 0, 2,"
brain/functions/f1/mechanisms/bch/__init__.py,110,module,_h3.arg4,2,int,spec-numeric-posarg4,STRUCTURAL,citation-metadata-or-spec-code,Stumpf,1890,"_h3(_HDEV, ""harmonic_deviation"", 0, 0, 2,"
brain/functions/f1/mechanisms/bch/__init__.py,112,module,_h3.arg2,0,int,spec-numeric-posarg2,STRUCTURAL,citation-metadata-or-spec-code,McDermott,2010,"_h3(_TRIST1, ""tristimulus1"", 0, 0, 2,"
brain/functions/f1/mechanisms/bch/__init__.py,112,module,_h3.arg3,0,int,spec-numeric-posarg3,STRUCTURAL,citation-metadata-or-spec-code,McDermott,2010,"_h3(_TRIST1, ""tristimulus1"", 0, 0, 2,"
brain/functions/f1/mechanisms/bch/__init__.py,112,module,_h3.arg4,2,int,spec-numeric-posarg4,STRUCTURAL,citation-metadata-or-spec-code,McDermott,2010,"_h3(_TRIST1, ""tristimulus1"", 0, 0, 2,"
brain/functions/f1/mechanisms/bch/__init__.py,114,module,_h3.arg2,0,int,spec-numeric-posarg2,STRUCTURAL,citation-metadata-or-spec-code,Bidelman,2013,"_h3(_TRIST2, ""tristimulus2"", 0, 0, 2,"
brain/functions/f1/mechanisms/bch/__init__.py,114,module,_h3.arg3,0,int,spec-numeric-posarg3,STRUCTURAL,citation-metadata-or-spec-code,Bidelman,2013,"_h3(_TRIST2, ""tristimulus2"", 0, 0, 2,"
brain/functions/f1/mechanisms/bch/__init__.py,114,module,_h3.arg4,2,int,spec-numeric-posarg4,STRUCTURAL,citation-metadata-or-spec-code,Bidelman,2013,"_h3(_TRIST2, ""tristimulus2"", 0, 0, 2,"
brain/functions/f1/mechanisms/bch/__init__.py,116,module,_h3.arg2,0,int,spec-numeric-posarg2,STRUCTURAL,citation-metadata-or-spec-code,Pollard,1982,"_h3(_TRIST3, ""tristimulus3"", 0, 0, 2,"
brain/functions/f1/mechanisms/bch/__init__.py,116,module,_h3.arg3,0,int,spec-numeric-posarg3,STRUCTURAL,citation-metadata-or-spec-code,Pollard,1982,"_h3(_TRIST3, ""tristimulus3"", 0, 0, 2,"
brain/functions/f1/mechanisms/bch/__init__.py,116,module,_h3.arg4,2,int,spec-numeric-posarg4,STRUCTURAL,citation-metadata-or-spec-code,Pollard,1982,"_h3(_TRIST3, ""tristimulus3"", 0, 0, 2,"
brain/functions/f1/mechanisms/bch/__init__.py,118,module,_h3.arg2,0,int,spec-numeric-posarg2,STRUCTURAL,citation-metadata-or-spec-code,Pollard,1982,"_h3(_PCE, ""pitch_class_entropy"", 0, 0, 2,"
brain/functions/f1/mechanisms/bch/__init__.py,118,module,_h3.arg3,0,int,spec-numeric-posarg3,STRUCTURAL,citation-metadata-or-spec-code,Pollard,1982,"_h3(_PCE, ""pitch_class_entropy"", 0, 0, 2,"
brain/functions/f1/mechanisms/bch/__init__.py,118,module,_h3.arg4,2,int,spec-numeric-posarg4,STRUCTURAL,citation-metadata-or-spec-code,Pollard,1982,"_h3(_PCE, ""pitch_class_entropy"", 0, 0, 2,"
brain/functions/f1/mechanisms/bch/__init__.py,120,module,_h3.arg2,3,int,spec-numeric-posarg2,STRUCTURAL,citation-metadata-or-spec-code,Pollard,1982,"_h3(_PCE, ""pitch_class_entropy"", 3, 1, 2,"
brain/functions/f1/mechanisms/bch/__init__.py,120,module,_h3.arg3,1,int,spec-numeric-posarg3,STRUCTURAL,citation-metadata-or-spec-code,Pollard,1982,"_h3(_PCE, ""pitch_class_entropy"", 3, 1, 2,"
brain/functions/f1/mechanisms/bch/__init__.py,120,module,_h3.arg4,2,int,spec-numeric-posarg4,STRUCTURAL,citation-metadata-or-spec-code,Pollard,1982,"_h3(_PCE, ""pitch_class_entropy"", 3, 1, 2,"
brain/functions/f1/mechanisms/bch/__init__.py,122,module,_h3.arg2,0,int,spec-numeric-posarg2,STRUCTURAL,citation-metadata-or-spec-code,Temperley,2007,"_h3(_PITCHSAL, ""pitch_salience"", 0, 0, 2,"
brain/functions/f1/mechanisms/bch/__init__.py,122,module,_h3.arg3,0,int,spec-numeric-posarg3,STRUCTURAL,citation-metadata-or-spec-code,Temperley,2007,"_h3(_PITCHSAL, ""pitch_salience"", 0, 0, 2,"
brain/functions/f1/mechanisms/bch/__init__.py,122,module,_h3.arg4,2,int,spec-numeric-posarg4,STRUCTURAL,citation-metadata-or-spec-code,Temperley,2007,"_h3(_PITCHSAL, ""pitch_salience"", 0, 0, 2,"
brain/functions/f1/mechanisms/bch/__init__.py,124,module,_h3.arg2,3,int,spec-numeric-posarg2,STRUCTURAL,citation-metadata-or-spec-code,Temperley,2007,"_h3(_PITCHSAL, ""pitch_salience"", 3, 0, 2,"
brain/functions/f1/mechanisms/bch/__init__.py,124,module,_h3.arg3,0,int,spec-numeric-posarg3,STRUCTURAL,citation-metadata-or-spec-code,Temperley,2007,"_h3(_PITCHSAL, ""pitch_salience"", 3, 0, 2,"
brain/functions/f1/mechanisms/bch/__init__.py,124,module,_h3.arg4,2,int,spec-numeric-posarg4,STRUCTURAL,citation-metadata-or-spec-code,Temperley,2007,"_h3(_PITCHSAL, ""pitch_salience"", 3, 0, 2,"
brain/functions/f1/mechanisms/bch/__init__.py,126,module,_h3.arg2,6,int,spec-numeric-posarg2,STRUCTURAL,citation-metadata-or-spec-code,Parncutt,1989,"_h3(_PITCHSAL, ""pitch_salience"", 6, 0, 2,"
brain/functions/f1/mechanisms/bch/__init__.py,126,module,_h3.arg3,0,int,spec-numeric-posarg3,STRUCTURAL,citation-metadata-or-spec-code,Parncutt,1989,"_h3(_PITCHSAL, ""pitch_salience"", 6, 0, 2,"
brain/functions/f1/mechanisms/bch/__init__.py,126,module,_h3.arg4,2,int,spec-numeric-posarg4,STRUCTURAL,citation-metadata-or-spec-code,Parncutt,1989,"_h3(_PITCHSAL, ""pitch_salience"", 6, 0, 2,"
brain/functions/f1/mechanisms/bch/__init__.py,128,module,_h3.arg2,3,int,spec-numeric-posarg2,STRUCTURAL,citation-metadata-or-spec-code,Bidelman,2009,"_h3(_KEYCLAR, ""key_clarity"", 3, 0, 2,"
brain/functions/f1/mechanisms/bch/__init__.py,128,module,_h3.arg3,0,int,spec-numeric-posarg3,STRUCTURAL,citation-metadata-or-spec-code,Bidelman,2009,"_h3(_KEYCLAR, ""key_clarity"", 3, 0, 2,"
brain/functions/f1/mechanisms/bch/__init__.py,128,module,_h3.arg4,2,int,spec-numeric-posarg4,STRUCTURAL,citation-metadata-or-spec-code,Bidelman,2009,"_h3(_KEYCLAR, ""key_clarity"", 3, 0, 2,"
brain/functions/f1/mechanisms/bch/__init__.py,130,module,_h3.arg2,3,int,spec-numeric-posarg2,STRUCTURAL,citation-metadata-or-spec-code,Bidelman,2009,"_h3(_KEYCLAR, ""key_clarity"", 3, 1, 2,"
brain/functions/f1/mechanisms/bch/__init__.py,130,module,_h3.arg3,1,int,spec-numeric-posarg3,STRUCTURAL,citation-metadata-or-spec-code,Bidelman,2009,"_h3(_KEYCLAR, ""key_clarity"", 3, 1, 2,"
brain/functions/f1/mechanisms/bch/__init__.py,130,module,_h3.arg4,2,int,spec-numeric-posarg4,STRUCTURAL,citation-metadata-or-spec-code,Bidelman,2009,"_h3(_KEYCLAR, ""key_clarity"", 3, 1, 2,"
