file_path,line,scope,name,value,dtype,kind,context_before,context_line,context_after,has_citation_in_context,citation_author,citation_year,has_todo_fixme
brain/dimensions/pool.py,219,module::def compute_warmth,<expr-R>,0.5,float,expr-literal,"autobio = beliefs[:, :, _AUTOBIOGRAPHICAL] |  | raw = 0.30 * stability + 0.25 * liking + 0.25 * happy + 0.20 * autobio","return ((raw - 0.38) * 2.5 + 0.5).clamp(0, 1)"," |  | def compute_chills(beliefs: ""Tensor"") -> ""Tensor"":",1,chi,,0
brain/dimensions/pool.py,219,module::def compute_warmth,<expr-R>,2.5,float,expr-literal,"autobio = beliefs[:, :, _AUTOBIOGRAPHICAL] |  | raw = 0.30 * stability + 0.25 * liking + 0.25 * happy + 0.20 * autobio","return ((raw - 0.38) * 2.5 + 0.5).clamp(0, 1)"," |  | def compute_chills(beliefs: ""Tensor"") -> ""Tensor"":",1,chi,,0
brain/dimensions/pool.py,219,module::def compute_warmth,<expr-R>,0.38,float,expr-literal,"autobio = beliefs[:, :, _AUTOBIOGRAPHICAL] |  | raw = 0.30 * stability + 0.25 * liking + 0.25 * happy + 0.20 * autobio","return ((raw - 0.38) * 2.5 + 0.5).clamp(0, 1)"," |  | def compute_chills(beliefs: ""Tensor"") -> ""Tensor"":",1,chi,,0
brain/dimensions/pool.py,234,module::def compute_chills,<expr-L>,0.3,float,expr-literal,"anticipation = beliefs[:, :, _ANTICIPATION] | consummation = beliefs[:, :, _CONSUMMATION] | ",raw = 0.40 * peak + 0.30 * anticipation + 0.30 * consummation,"# Calibrated from 50-track dataset: median=0.41, p10-p90=0.48 | return ((raw - 0.41) * 1.7 + 0.5).clamp(0, 1) | ",0,,,0
brain/dimensions/pool.py,234,module::def compute_chills,<expr-L>,0.4,float,expr-literal,"anticipation = beliefs[:, :, _ANTICIPATION] | consummation = beliefs[:, :, _CONSUMMATION] | ",raw = 0.40 * peak + 0.30 * anticipation + 0.30 * consummation,"# Calibrated from 50-track dataset: median=0.41, p10-p90=0.48 | return ((raw - 0.41) * 1.7 + 0.5).clamp(0, 1) | ",0,,,0
brain/dimensions/pool.py,234,module::def compute_chills,<expr-L>,0.3,float,expr-literal,"anticipation = beliefs[:, :, _ANTICIPATION] | consummation = beliefs[:, :, _CONSUMMATION] | ",raw = 0.40 * peak + 0.30 * anticipation + 0.30 * consummation,"# Calibrated from 50-track dataset: median=0.41, p10-p90=0.48 | return ((raw - 0.41) * 1.7 + 0.5).clamp(0, 1) | ",0,,,0
brain/dimensions/pool.py,236,module::def compute_chills,<expr-R>,0.5,float,expr-literal," | raw = 0.40 * peak + 0.30 * anticipation + 0.30 * consummation | # Calibrated from 50-track dataset: median=0.41, p10-p90=0.48","return ((raw - 0.41) * 1.7 + 0.5).clamp(0, 1)"," |  | def compute_memory(beliefs: ""Tensor"") -> ""Tensor"":",0,,,0
brain/dimensions/pool.py,236,module::def compute_chills,<expr-R>,1.7,float,expr-literal," | raw = 0.40 * peak + 0.30 * anticipation + 0.30 * consummation | # Calibrated from 50-track dataset: median=0.41, p10-p90=0.48","return ((raw - 0.41) * 1.7 + 0.5).clamp(0, 1)"," |  | def compute_memory(beliefs: ""Tensor"") -> ""Tensor"":",0,,,0
brain/dimensions/pool.py,236,module::def compute_chills,<expr-R>,0.41,float,expr-literal," | raw = 0.40 * peak + 0.30 * anticipation + 0.30 * consummation | # Calibrated from 50-track dataset: median=0.41, p10-p90=0.48","return ((raw - 0.41) * 1.7 + 0.5).clamp(0, 1)"," |  | def compute_memory(beliefs: ""Tensor"") -> ""Tensor"":",0,,,0
brain/dimensions/pool.py,251,module::def compute_memory,<expr-L>,0.2,float,expr-literal,"episodic = beliefs[:, :, _EPISODIC_TRIGGER] | autobio = beliefs[:, :, _AUTOBIOGRAPHICAL] | ",raw = 0.30 * nostalgia + 0.25 * emo + 0.25 * episodic + 0.20 * autobio,"return ((raw - 0.30) * 3.0 + 0.5).clamp(0, 1) |  | ",0,,,0
brain/dimensions/pool.py,251,module::def compute_memory,<expr-L>,0.25,float,expr-literal,"episodic = beliefs[:, :, _EPISODIC_TRIGGER] | autobio = beliefs[:, :, _AUTOBIOGRAPHICAL] | ",raw = 0.30 * nostalgia + 0.25 * emo + 0.25 * episodic + 0.20 * autobio,"return ((raw - 0.30) * 3.0 + 0.5).clamp(0, 1) |  | ",0,,,0
brain/dimensions/pool.py,251,module::def compute_memory,<expr-L>,0.3,float,expr-literal,"episodic = beliefs[:, :, _EPISODIC_TRIGGER] | autobio = beliefs[:, :, _AUTOBIOGRAPHICAL] | ",raw = 0.30 * nostalgia + 0.25 * emo + 0.25 * episodic + 0.20 * autobio,"return ((raw - 0.30) * 3.0 + 0.5).clamp(0, 1) |  | ",0,,,0
brain/dimensions/pool.py,251,module::def compute_memory,<expr-L>,0.25,float,expr-literal,"episodic = beliefs[:, :, _EPISODIC_TRIGGER] | autobio = beliefs[:, :, _AUTOBIOGRAPHICAL] | ",raw = 0.30 * nostalgia + 0.25 * emo + 0.25 * episodic + 0.20 * autobio,"return ((raw - 0.30) * 3.0 + 0.5).clamp(0, 1) |  | ",0,,,0
brain/dimensions/pool.py,252,module::def compute_memory,<expr-R>,0.5,float,expr-literal,"autobio = beliefs[:, :, _AUTOBIOGRAPHICAL] |  | raw = 0.30 * nostalgia + 0.25 * emo + 0.25 * episodic + 0.20 * autobio","return ((raw - 0.30) * 3.0 + 0.5).clamp(0, 1)"," |  | def compute_pleasure(beliefs: ""Tensor"") -> ""Tensor"":",0,,,0
brain/dimensions/pool.py,252,module::def compute_memory,<expr-R>,3.0,float,expr-literal,"autobio = beliefs[:, :, _AUTOBIOGRAPHICAL] |  | raw = 0.30 * nostalgia + 0.25 * emo + 0.25 * episodic + 0.20 * autobio","return ((raw - 0.30) * 3.0 + 0.5).clamp(0, 1)"," |  | def compute_pleasure(beliefs: ""Tensor"") -> ""Tensor"":",0,,,0
brain/dimensions/pool.py,252,module::def compute_memory,<expr-R>,0.3,float,expr-literal,"autobio = beliefs[:, :, _AUTOBIOGRAPHICAL] |  | raw = 0.30 * nostalgia + 0.25 * emo + 0.25 * episodic + 0.20 * autobio","return ((raw - 0.30) * 3.0 + 0.5).clamp(0, 1)"," |  | def compute_pleasure(beliefs: ""Tensor"") -> ""Tensor"":",0,,,0
brain/dimensions/pool.py,268,module::def compute_pleasure,<expr-L>,0.15,float,expr-literal,"reward_pe = beliefs[:, :, _REWARD_PE] | wanting_da = beliefs[:, :, _WANTING_DA] | ",raw = 0.25 * wanting + 0.20 * liking + 0.20 * consummation + 0.20 * reward_pe + 0.15 * wanting_da,"# Calibrated from 20-track rock dataset: median=0.42, p10-p90 range~0.15 | return ((raw - 0.42) * 2.7 + 0.5).clamp(0, 1) | ",0,,,0
brain/dimensions/pool.py,268,module::def compute_pleasure,<expr-L>,0.2,float,expr-literal,"reward_pe = beliefs[:, :, _REWARD_PE] | wanting_da = beliefs[:, :, _WANTING_DA] | ",raw = 0.25 * wanting + 0.20 * liking + 0.20 * consummation + 0.20 * reward_pe + 0.15 * wanting_da,"# Calibrated from 20-track rock dataset: median=0.42, p10-p90 range~0.15 | return ((raw - 0.42) * 2.7 + 0.5).clamp(0, 1) | ",0,,,0
brain/dimensions/pool.py,268,module::def compute_pleasure,<expr-L>,0.2,float,expr-literal,"reward_pe = beliefs[:, :, _REWARD_PE] | wanting_da = beliefs[:, :, _WANTING_DA] | ",raw = 0.25 * wanting + 0.20 * liking + 0.20 * consummation + 0.20 * reward_pe + 0.15 * wanting_da,"# Calibrated from 20-track rock dataset: median=0.42, p10-p90 range~0.15 | return ((raw - 0.42) * 2.7 + 0.5).clamp(0, 1) | ",0,,,0
brain/dimensions/pool.py,268,module::def compute_pleasure,<expr-L>,0.25,float,expr-literal,"reward_pe = beliefs[:, :, _REWARD_PE] | wanting_da = beliefs[:, :, _WANTING_DA] | ",raw = 0.25 * wanting + 0.20 * liking + 0.20 * consummation + 0.20 * reward_pe + 0.15 * wanting_da,"# Calibrated from 20-track rock dataset: median=0.42, p10-p90 range~0.15 | return ((raw - 0.42) * 2.7 + 0.5).clamp(0, 1) | ",0,,,0
brain/dimensions/pool.py,268,module::def compute_pleasure,<expr-L>,0.2,float,expr-literal,"reward_pe = beliefs[:, :, _REWARD_PE] | wanting_da = beliefs[:, :, _WANTING_DA] | ",raw = 0.25 * wanting + 0.20 * liking + 0.20 * consummation + 0.20 * reward_pe + 0.15 * wanting_da,"# Calibrated from 20-track rock dataset: median=0.42, p10-p90 range~0.15 | return ((raw - 0.42) * 2.7 + 0.5).clamp(0, 1) | ",0,,,0
brain/dimensions/pool.py,270,module::def compute_pleasure,<expr-R>,0.5,float,expr-literal," | raw = 0.25 * wanting + 0.20 * liking + 0.20 * consummation + 0.20 * reward_pe + 0.15 * wanting_da | # Calibrated from 20-track rock dataset: median=0.42, p10-p90 range~0.15","return ((raw - 0.42) * 2.7 + 0.5).clamp(0, 1)"," |  | def compute_texture(beliefs: ""Tensor"") -> ""Tensor"":",0,,,0
brain/dimensions/pool.py,270,module::def compute_pleasure,<expr-R>,2.7,float,expr-literal," | raw = 0.25 * wanting + 0.20 * liking + 0.20 * consummation + 0.20 * reward_pe + 0.15 * wanting_da | # Calibrated from 20-track rock dataset: median=0.42, p10-p90 range~0.15","return ((raw - 0.42) * 2.7 + 0.5).clamp(0, 1)"," |  | def compute_texture(beliefs: ""Tensor"") -> ""Tensor"":",0,,,0
brain/dimensions/pool.py,270,module::def compute_pleasure,<expr-R>,0.42,float,expr-literal," | raw = 0.25 * wanting + 0.20 * liking + 0.20 * consummation + 0.20 * reward_pe + 0.15 * wanting_da | # Calibrated from 20-track rock dataset: median=0.42, p10-p90 range~0.15","return ((raw - 0.42) * 2.7 + 0.5).clamp(0, 1)"," |  | def compute_texture(beliefs: ""Tensor"") -> ""Tensor"":",0,,,0
brain/dimensions/pool.py,285,module::def compute_texture,<expr-L>,0.3,float,expr-literal,"load = beliefs[:, :, _SENSORY_LOAD] | context = beliefs[:, :, _CONTEXT_DEPTH] | ",raw = 0.40 * spectral + 0.30 * load + 0.30 * context,"# Calibrated from original 5D system: center=0.42, scale=3x | return ((raw - 0.42) * 3.0 + 0.5).clamp(0, 1) | ",0,,,0
brain/dimensions/pool.py,285,module::def compute_texture,<expr-L>,0.4,float,expr-literal,"load = beliefs[:, :, _SENSORY_LOAD] | context = beliefs[:, :, _CONTEXT_DEPTH] | ",raw = 0.40 * spectral + 0.30 * load + 0.30 * context,"# Calibrated from original 5D system: center=0.42, scale=3x | return ((raw - 0.42) * 3.0 + 0.5).clamp(0, 1) | ",0,,,0
brain/dimensions/pool.py,285,module::def compute_texture,<expr-L>,0.3,float,expr-literal,"load = beliefs[:, :, _SENSORY_LOAD] | context = beliefs[:, :, _CONTEXT_DEPTH] | ",raw = 0.40 * spectral + 0.30 * load + 0.30 * context,"# Calibrated from original 5D system: center=0.42, scale=3x | return ((raw - 0.42) * 3.0 + 0.5).clamp(0, 1) | ",0,,,0
brain/dimensions/pool.py,287,module::def compute_texture,<expr-R>,0.5,float,expr-literal," | raw = 0.40 * spectral + 0.30 * load + 0.30 * context | # Calibrated from original 5D system: center=0.42, scale=3x","return ((raw - 0.42) * 3.0 + 0.5).clamp(0, 1)", |  | # ── Registry ─────────────────────────────────────────────────────────,0,,,0
brain/dimensions/pool.py,287,module::def compute_texture,<expr-R>,3.0,float,expr-literal," | raw = 0.40 * spectral + 0.30 * load + 0.30 * context | # Calibrated from original 5D system: center=0.42, scale=3x","return ((raw - 0.42) * 3.0 + 0.5).clamp(0, 1)", |  | # ── Registry ─────────────────────────────────────────────────────────,0,,,0
brain/dimensions/pool.py,287,module::def compute_texture,<expr-R>,0.42,float,expr-literal," | raw = 0.40 * spectral + 0.30 * load + 0.30 * context | # Calibrated from original 5D system: center=0.42, scale=3x","return ((raw - 0.42) * 3.0 + 0.5).clamp(0, 1)", |  | # ── Registry ─────────────────────────────────────────────────────────,0,,,0
brain/executor.py,35,module,_NUM_REGIONS,26,int,module-assign,from torch import Tensor |  | # RAM and neuro dimensions,_NUM_REGIONS = 26,_NUM_NEURO = 4 |  | # Canonical region order (must match registry.py),0,,,0
brain/executor.py,36,module,_NUM_NEURO,4,int,module-assign, | # RAM and neuro dimensions | _NUM_REGIONS = 26,_NUM_NEURO = 4, | # Canonical region order (must match registry.py) | _REGION_NAMES = [,0,,,0
brain/executor.py,134,module::def execute,call.min,0.0,float,call-kwarg,"ram[:, :, r_idx] += out[:, :, d_idx] * weight |  | # ReLU — no negative region activation","ram = torch.clamp(ram, min=0.0)"," | return outputs, ram, neuro | ",0,,,0
brain/functions/f1/beliefs/bch/consonance_trajectory.py,20,module,_F0_CONSONANCE_FORECAST,12,int,module-assign,from Musical_Intelligence.contracts.bases.belief import AnticipationBelief |  | # ── BCH output index ────────────────────────────────────────────────,_F0_CONSONANCE_FORECAST = 12, |  | class ConsonanceTrajectory(AnticipationBelief):,0,,,0
brain/functions/f1/beliefs/bch/harmonic_stability.py,24,module,_E2_HIERARCHY,2,int,module-assign,from Musical_Intelligence.contracts.bases.belief import CoreBelief |  | # ── BCH output indices ──────────────────────────────────────────────,_E2_HIERARCHY = 2          # E2:hierarchy,_P0_CONSONANCE = 8         # P0:consonance_signal | _P1_TEMPLATE = 9           # P1:template_match | ,0,,,0
brain/functions/f1/beliefs/bch/harmonic_stability.py,25,module,_P0_CONSONANCE,8,int,module-assign, | # ── BCH output indices ────────────────────────────────────────────── | _E2_HIERARCHY = 2          # E2:hierarchy,_P0_CONSONANCE = 8         # P0:consonance_signal,_P1_TEMPLATE = 9           # P1:template_match |  | # ── H³ tuples for predict ──────────────────────────────────────────,0,,,0
brain/functions/f1/beliefs/bch/harmonic_stability.py,26,module,_P1_TEMPLATE,9,int,module-assign,# ── BCH output indices ────────────────────────────────────────────── | _E2_HIERARCHY = 2          # E2:hierarchy | _P0_CONSONANCE = 8         # P0:consonance_signal,_P1_TEMPLATE = 9           # P1:template_match," | # ── H³ tuples for predict ────────────────────────────────────────── | _ROUGHNESS_TREND = (0, 6, 18, 0)      # roughness M18 trend at 200ms, L0",0,,,0
brain/functions/f1/beliefs/bch/harmonic_stability.py,29,module,_ROUGHNESS_TREND,"[0, 6, 18, 0]",tuple-numeric,module-assign,_P1_TEMPLATE = 9           # P1:template_match |  | # ── H³ tuples for predict ──────────────────────────────────────────,"_ROUGHNESS_TREND = (0, 6, 18, 0)      # roughness M18 trend at 200ms, L0","_ROUGHNESS_PERIOD = (0, 12, 1, 0)     # roughness mean 525ms, L0 (proxy) |  | # ── Predict weights ─────────────────────────────────────────────────",0,,,0
brain/functions/f1/beliefs/bch/harmonic_stability.py,30,module,_ROUGHNESS_PERIOD,"[0, 12, 1, 0]",tuple-numeric,module-assign," | # ── H³ tuples for predict ────────────────────────────────────────── | _ROUGHNESS_TREND = (0, 6, 18, 0)      # roughness M18 trend at 200ms, L0","_ROUGHNESS_PERIOD = (0, 12, 1, 0)     # roughness mean 525ms, L0 (proxy)", | # ── Predict weights ───────────────────────────────────────────────── | _W_TREND = 0.05,0,,,0
brain/functions/f1/beliefs/bch/harmonic_stability.py,33,module,_W_TREND,0.05,float,module-assign,"_ROUGHNESS_PERIOD = (0, 12, 1, 0)     # roughness mean 525ms, L0 (proxy) |  | # ── Predict weights ─────────────────────────────────────────────────",_W_TREND = 0.05,_W_PERIOD = 0.03 | _W_CTX = 0.02 | ,0,,,0
brain/functions/f1/beliefs/bch/harmonic_stability.py,34,module,_W_PERIOD,0.03,float,module-assign, | # ── Predict weights ───────────────────────────────────────────────── | _W_TREND = 0.05,_W_PERIOD = 0.03,_W_CTX = 0.02 |  | ,0,,,0
brain/functions/f1/beliefs/bch/harmonic_stability.py,35,module,_W_CTX,0.02,float,module-assign,# ── Predict weights ───────────────────────────────────────────────── | _W_TREND = 0.05 | _W_PERIOD = 0.03,_W_CTX = 0.02, |  | class HarmonicStability(CoreBelief):,0,,,0
brain/functions/f1/beliefs/bch/harmonic_stability.py,45,module::class HarmonicStability,TAU,0.3,float,class-attr,"FULL_NAME = ""Harmonic Stability"" | FUNCTION = ""F1"" | MECHANISM = ""BCH""",TAU = 0.3,"BASELINE = 0.5 |  | SOURCE_DIMS: Tuple[Tuple[str, float], ...] = (",0,,,0
brain/functions/f1/beliefs/bch/harmonic_stability.py,46,module::class HarmonicStability,BASELINE,0.5,float,class-attr,"FUNCTION = ""F1"" | MECHANISM = ""BCH"" | TAU = 0.3",BASELINE = 0.5," | SOURCE_DIMS: Tuple[Tuple[str, float], ...] = ( | (""P0:consonance_signal"", 0.50),",0,,,0
brain/functions/f1/beliefs/bch/harmonic_stability.py,56,module::class HarmonicStability,PRECISION_H3_TUPLES,"[[0, 8, 20, 0], [39, 8, 2, 0], [60, 8, 2, 0]]",tuple-numeric,ann-assign," | # H³ M19 (stability) of primary R³ features for observation precision | # roughness(0), pitch_salience(39), tonal_stability(60) at H12 (~525ms), L0","PRECISION_H3_TUPLES: Tuple[Tuple[int, int, int, int], ...] = (","(0, 8, 20, 0),    # roughness stability at 500ms | (39, 8, 2, 0),   # pitch_salience stability at 500ms | (60, 8, 2, 0),   # tonal_stability stability at 500ms",0,,,0
brain/functions/f1/beliefs/bch/harmonic_stability.py,74,module::class HarmonicStability::def observe,<expr-L>,0.2,float,expr-literal,"return ( | 0.50 * mechanism_output[:, :, _P0_CONSONANCE] | + 0.30 * mechanism_output[:, :, _P1_TEMPLATE]","+ 0.20 * mechanism_output[:, :, _E2_HIERARCHY]",) |  | def predict(,0,,,0
brain/functions/f1/beliefs/bch/harmonic_stability.py,72,module::class HarmonicStability::def observe,<expr-L>,0.5,float,expr-literal,"``(B, T)`` observed stability value. | """""" | return (","0.50 * mechanism_output[:, :, _P0_CONSONANCE]","+ 0.30 * mechanism_output[:, :, _P1_TEMPLATE] | + 0.20 * mechanism_output[:, :, _E2_HIERARCHY] | )",0,,,0
brain/functions/f1/beliefs/bch/harmonic_stability.py,73,module::class HarmonicStability::def observe,<expr-L>,0.3,float,expr-literal,""""""" | return ( | 0.50 * mechanism_output[:, :, _P0_CONSONANCE]","+ 0.30 * mechanism_output[:, :, _P1_TEMPLATE]","+ 0.20 * mechanism_output[:, :, _E2_HIERARCHY] | ) | ",0,,,0
brain/functions/f1/beliefs/bch/harmonic_stability.py,102,module::class HarmonicStability::def predict,<expr-L>,0.1,float,expr-literal,"# τ controls inertia: high τ = strong memory, low τ = fast adaptation. | # Baseline pull is weak (0.1) — just prevents drift to extremes. | # H³ modulations shift prediction based on temporal context.",base = (1.0 - 0.1) * prev + 0.1 * self.BASELINE," | trend = h3_features.get(_ROUGHNESS_TREND, zero) | period = h3_features.get(_ROUGHNESS_PERIOD, zero)",0,,,0
brain/functions/f1/beliefs/bch/harmonic_stability.py,102,module::class HarmonicStability::def predict,<expr-L>,1.0,float,expr-literal,"# τ controls inertia: high τ = strong memory, low τ = fast adaptation. | # Baseline pull is weak (0.1) — just prevents drift to extremes. | # H³ modulations shift prediction based on temporal context.",base = (1.0 - 0.1) * prev + 0.1 * self.BASELINE," | trend = h3_features.get(_ROUGHNESS_TREND, zero) | period = h3_features.get(_ROUGHNESS_PERIOD, zero)",0,,,0
brain/functions/f1/beliefs/bch/harmonic_stability.py,102,module::class HarmonicStability::def predict,<expr-R>,0.1,float,expr-literal,"# τ controls inertia: high τ = strong memory, low τ = fast adaptation. | # Baseline pull is weak (0.1) — just prevents drift to extremes. | # H³ modulations shift prediction based on temporal context.",base = (1.0 - 0.1) * prev + 0.1 * self.BASELINE," | trend = h3_features.get(_ROUGHNESS_TREND, zero) | period = h3_features.get(_ROUGHNESS_PERIOD, zero)",0,,,0
brain/functions/f1/beliefs/bch/harmonic_template_match.py,19,module,_P1_TEMPLATE,9,int,module-assign,from Musical_Intelligence.contracts.bases.belief import AppraisalBelief |  | # ── BCH output index ────────────────────────────────────────────────,_P1_TEMPLATE = 9, |  | class HarmonicTemplateMatch(AppraisalBelief):,0,,,0
brain/functions/f1/beliefs/bch/interval_quality.py,20,module,_E2_HIERARCHY,2,int,module-assign,from Musical_Intelligence.contracts.bases.belief import AppraisalBelief |  | # ── BCH output index ────────────────────────────────────────────────,_E2_HIERARCHY = 2, |  | class IntervalQuality(AppraisalBelief):,0,,,0
brain/functions/f1/beliefs/csg/consonance_salience_gradient.py,24,module,_E0_SALIENCE_ACTIVATION,0,int,module-assign,from Musical_Intelligence.contracts.bases.belief import AppraisalBelief |  | # -- CSG output indices (12D) -------------------------------------------------,_E0_SALIENCE_ACTIVATION = 0    # E0:salience_activation,_M0_SALIENCE_RESPONSE = 3      # M0:salience_response | _P0_SALIENCE_NETWORK = 6       # P0:salience_network | ,0,,,0
brain/functions/f1/beliefs/csg/consonance_salience_gradient.py,25,module,_M0_SALIENCE_RESPONSE,3,int,module-assign, | # -- CSG output indices (12D) ------------------------------------------------- | _E0_SALIENCE_ACTIVATION = 0    # E0:salience_activation,_M0_SALIENCE_RESPONSE = 3      # M0:salience_response,_P0_SALIENCE_NETWORK = 6       # P0:salience_network |  | ,0,,,0
