file_path,line,scope,name,value,dtype,kind,context_before,context_line,context_after,has_citation_in_context,citation_author,citation_year,has_todo_fixme,bucket_v3,reason_v3
brain/functions/f1/beliefs/pccr/pitch_identity.py,31,module,_P0_CHROMA_IDENTITY,5,int,module-assign, | # ── PCCR output indices (11D) ─────────────────────────────────────── | _E1_CHROMA_CLARITY = 1          # E1:chroma_clarity,_P0_CHROMA_IDENTITY = 5        # P0:chroma_identity_signal,_P2_CHROMA_SALIENCE = 7        # P2:chroma_salience |  | # ── H³ tuples for predict ──────────────────────────────────────────,0,,,0,LIT-FROZEN,file-citation-inherited
brain/functions/f1/beliefs/pccr/pitch_identity.py,32,module,_P2_CHROMA_SALIENCE,7,int,module-assign,# ── PCCR output indices (11D) ─────────────────────────────────────── | _E1_CHROMA_CLARITY = 1          # E1:chroma_clarity | _P0_CHROMA_IDENTITY = 5        # P0:chroma_identity_signal,_P2_CHROMA_SALIENCE = 7        # P2:chroma_salience," | # ── H³ tuples for predict ────────────────────────────────────────── | _PCE_TREND = (38, 6, 18, 0)         # PCE M18 trend at 200ms, L0",0,,,0,LIT-FROZEN,file-citation-inherited
brain/functions/f1/beliefs/pccr/pitch_identity.py,35,module,_PCE_TREND,"[38, 6, 18, 0]",tuple-numeric,module-assign,_P2_CHROMA_SALIENCE = 7        # P2:chroma_salience |  | # ── H³ tuples for predict ──────────────────────────────────────────,"_PCE_TREND = (38, 6, 18, 0)         # PCE M18 trend at 200ms, L0","_TONAL_PERIOD = (14, 12, 14, 0)     # tonalness M14 periodicity at 500ms, L0 |  | # ── Predict weights ─────────────────────────────────────────────────",0,,,0,LIT-FROZEN,file-citation-inherited
brain/functions/f1/beliefs/pccr/pitch_identity.py,36,module,_TONAL_PERIOD,"[14, 12, 14, 0]",tuple-numeric,module-assign," | # ── H³ tuples for predict ────────────────────────────────────────── | _PCE_TREND = (38, 6, 18, 0)         # PCE M18 trend at 200ms, L0","_TONAL_PERIOD = (14, 12, 14, 0)     # tonalness M14 periodicity at 500ms, L0", | # ── Predict weights ───────────────────────────────────────────────── | _W_TREND = 0.05,0,,,0,LIT-FROZEN,file-citation-inherited
brain/functions/f1/beliefs/pccr/pitch_identity.py,39,module,_W_TREND,0.05,float,module-assign,"_TONAL_PERIOD = (14, 12, 14, 0)     # tonalness M14 periodicity at 500ms, L0 |  | # ── Predict weights ─────────────────────────────────────────────────",_W_TREND = 0.05,_W_PERIOD = 0.03 | _W_CTX = 0.02 | ,0,,,0,HAND-TUNED-DISCLOSED,reward-formula:W_TREND
brain/functions/f1/beliefs/pccr/pitch_identity.py,40,module,_W_PERIOD,0.03,float,module-assign, | # ── Predict weights ───────────────────────────────────────────────── | _W_TREND = 0.05,_W_PERIOD = 0.03,_W_CTX = 0.02 |  | ,0,,,0,HAND-TUNED-DISCLOSED,reward-formula:W_PERIOD
brain/functions/f1/beliefs/pccr/pitch_identity.py,41,module,_W_CTX,0.02,float,module-assign,# ── Predict weights ───────────────────────────────────────────────── | _W_TREND = 0.05 | _W_PERIOD = 0.03,_W_CTX = 0.02, |  | class PitchIdentity(CoreBelief):,1,chi,,0,HAND-TUNED-DISCLOSED,reward-formula:W_CTX
brain/functions/f1/beliefs/pccr/pitch_identity.py,54,module::class PitchIdentity,TAU,0.4,float,class-attr,"FULL_NAME = ""Pitch Identity"" | FUNCTION = ""F1"" | MECHANISM = ""PCCR""",TAU = 0.4,"BASELINE = 0.5 |  | SOURCE_DIMS: Tuple[Tuple[str, float], ...] = (",0,,,0,HAND-TUNED-DISCLOSED,reward-formula:TAU
brain/functions/f1/beliefs/pccr/pitch_identity.py,55,module::class PitchIdentity,BASELINE,0.5,float,class-attr,"FUNCTION = ""F1"" | MECHANISM = ""PCCR"" | TAU = 0.4",BASELINE = 0.5," | SOURCE_DIMS: Tuple[Tuple[str, float], ...] = ( | (""P0:chroma_identity_signal"", 0.55),",0,,,0,LIT-FROZEN,file-citation-inherited
brain/functions/f1/beliefs/pccr/pitch_identity.py,64,module::class PitchIdentity,PRECISION_H3_TUPLES,"[[39, 8, 2, 0], [37, 8, 2, 0], [14, 8, 20, 0]]",tuple-numeric,ann-assign,) |  | # H³ M19 (stability) of primary R³ features for observation precision,"PRECISION_H3_TUPLES: Tuple[Tuple[int, int, int, int], ...] = (","(39, 8, 2, 0),    # pitch_salience M20 entropy or M2 std | (37, 8, 2, 0),    # pitch_height M20 entropy or M2 std | (14, 8, 20, 0),    # tonalness M20 entropy or M2 std",0,,,0,LIT-FROZEN,file-citation-inherited
brain/functions/f1/beliefs/pccr/pitch_identity.py,82,module::class PitchIdentity::def observe,<expr-L>,0.2,float,expr-literal,"return ( | 0.55 * mechanism_output[:, :, _P0_CHROMA_IDENTITY] | + 0.25 * mechanism_output[:, :, _P2_CHROMA_SALIENCE]","+ 0.20 * mechanism_output[:, :, _E1_CHROMA_CLARITY]",) |  | def predict(,0,,,0,LIT-FROZEN,file-citation-inherited
brain/functions/f1/beliefs/pccr/pitch_identity.py,80,module::class PitchIdentity::def observe,<expr-L>,0.55,float,expr-literal,"``(B, T)`` observed chroma identity value. | """""" | return (","0.55 * mechanism_output[:, :, _P0_CHROMA_IDENTITY]","+ 0.25 * mechanism_output[:, :, _P2_CHROMA_SALIENCE] | + 0.20 * mechanism_output[:, :, _E1_CHROMA_CLARITY] | )",0,,,0,LIT-FROZEN,file-citation-inherited
brain/functions/f1/beliefs/pccr/pitch_identity.py,81,module::class PitchIdentity::def observe,<expr-L>,0.25,float,expr-literal,""""""" | return ( | 0.55 * mechanism_output[:, :, _P0_CHROMA_IDENTITY]","+ 0.25 * mechanism_output[:, :, _P2_CHROMA_SALIENCE]","+ 0.20 * mechanism_output[:, :, _E1_CHROMA_CLARITY] | ) | ",0,,,0,LIT-FROZEN,file-citation-inherited
brain/functions/f1/beliefs/pccr/pitch_identity.py,109,module::class PitchIdentity::def predict,<expr-L>,0.1,float,expr-literal,"device = prev.device | zero = torch.zeros(B, T, device=device) | ",base = (1.0 - 0.1) * prev + 0.1 * self.BASELINE," | # H³ trend: PCE trend (inverted — low PCE trend = stable chroma) | trend = h3_features.get(_PCE_TREND, zero)",0,,,0,LIT-FROZEN,file-citation-inherited
brain/functions/f1/beliefs/pccr/pitch_identity.py,109,module::class PitchIdentity::def predict,<expr-L>,1.0,float,expr-literal,"device = prev.device | zero = torch.zeros(B, T, device=device) | ",base = (1.0 - 0.1) * prev + 0.1 * self.BASELINE," | # H³ trend: PCE trend (inverted — low PCE trend = stable chroma) | trend = h3_features.get(_PCE_TREND, zero)",0,,,0,NULL-PLACEHOLDER,trivial-null
brain/functions/f1/beliefs/pccr/pitch_identity.py,109,module::class PitchIdentity::def predict,<expr-R>,0.1,float,expr-literal,"device = prev.device | zero = torch.zeros(B, T, device=device) | ",base = (1.0 - 0.1) * prev + 0.1 * self.BASELINE," | # H³ trend: PCE trend (inverted — low PCE trend = stable chroma) | trend = h3_features.get(_PCE_TREND, zero)",0,,,0,LIT-FROZEN,file-citation-inherited
brain/functions/f1/beliefs/pccr/pitch_identity.py,118,module::class PitchIdentity::def predict,<expr-L>,1.0,float,expr-literal,"# Context: chroma continuation from PCCR F0 (stored as belief proxy) | ctx = context.get(""chroma_continuation"", zero) | ",return base + _W_TREND * (1.0 - trend) + _W_PERIOD * period + _W_CTX * ctx,,0,,,0,NULL-PLACEHOLDER,trivial-null
brain/functions/f1/beliefs/pnh/conflict_assessment.py,14,module::class ConflictAssessment::def observe,<expr-L>,0.5,float,expr-literal,"MECHANISM = ""PNH"" | SOURCE_DIMS: Tuple[Tuple[str, float], ...] = ((""H1:conflict_response"", 0.50), (""P1:conflict_mon"", 0.50),) | def observe(self, mechanism_output: Tensor) -> Tensor:","return 0.50 * mechanism_output[:, :, 1] + 0.50 * mechanism_output[:, :, 6]",,0,,,0,ENGINEERING,expr-literal-no-citation
brain/functions/f1/beliefs/pnh/consonance_preference.py,15,module::class ConsonancePreference,TAU,0.35,float,class-attr,"FULL_NAME = ""Consonance Preference"" | FUNCTION = ""F1"" | MECHANISM = ""PNH""",TAU = 0.35,"BASELINE = 0.5 | SOURCE_DIMS: Tuple[Tuple[str, float], ...] = ((""P2:consonance_pref"", 0.60), (""H2:expertise_mod"", 0.40),) | PRECISION_H3_TUPLES: Tuple[Tuple[int, int, int, int], ...] = ((0, 8, 2, 0), (4, 8, 2, 0), (3, 8, 2, 0),)",0,,,0,HAND-TUNED-DISCLOSED,reward-formula:TAU
brain/functions/f1/beliefs/pnh/consonance_preference.py,16,module::class ConsonancePreference,BASELINE,0.5,float,class-attr,"FUNCTION = ""F1"" | MECHANISM = ""PNH"" | TAU = 0.35",BASELINE = 0.5,"SOURCE_DIMS: Tuple[Tuple[str, float], ...] = ((""P2:consonance_pref"", 0.60), (""H2:expertise_mod"", 0.40),) | PRECISION_H3_TUPLES: Tuple[Tuple[int, int, int, int], ...] = ((0, 8, 2, 0), (4, 8, 2, 0), (3, 8, 2, 0),) | def observe(self, mechanism_output: Tensor) -> Tensor:",0,,,0,ENGINEERING,assign-no-citation
brain/functions/f1/beliefs/pnh/consonance_preference.py,18,module::class ConsonancePreference,PRECISION_H3_TUPLES,"[[0, 8, 2, 0], [4, 8, 2, 0], [3, 8, 2, 0]]",tuple-numeric,ann-assign,"TAU = 0.35 | BASELINE = 0.5 | SOURCE_DIMS: Tuple[Tuple[str, float], ...] = ((""P2:consonance_pref"", 0.60), (""H2:expertise_mod"", 0.40),)","PRECISION_H3_TUPLES: Tuple[Tuple[int, int, int, int], ...] = ((0, 8, 2, 0), (4, 8, 2, 0), (3, 8, 2, 0),)","def observe(self, mechanism_output: Tensor) -> Tensor: | return 0.60 * mechanism_output[:, :, 7] + 0.40 * mechanism_output[:, :, 2] | def predict(self, prev: Tensor, context: Dict[str, Tensor], h3_features: Dict[Tuple[int, int, int, int], Tensor]) -> Tensor:",0,,,0,ENGINEERING,assign-no-citation
brain/functions/f1/beliefs/pnh/consonance_preference.py,23,module::class ConsonancePreference::def predict,h3_features.get.arg0,"[0, 8, 18, 0]",tuple-numeric,call-posarg0,"return 0.60 * mechanism_output[:, :, 7] + 0.40 * mechanism_output[:, :, 2] | def predict(self, prev: Tensor, context: Dict[str, Tensor], h3_features: Dict[Tuple[int, int, int, int], Tensor]) -> Tensor: | B, T = prev.shape; zero = torch.zeros(B, T, device=prev.device)","return (1.0 - 0.1) * prev + 0.1 * self.BASELINE + 0.05 * h3_features.get((0, 8, 18, 0), zero) + 0.02 * context.get(""harmonic_stability"", zero)",,0,,,0,ENGINEERING,call-or-default-no-citation
brain/functions/f1/beliefs/pnh/consonance_preference.py,20,module::class ConsonancePreference::def observe,<expr-L>,0.6,float,expr-literal,"SOURCE_DIMS: Tuple[Tuple[str, float], ...] = ((""P2:consonance_pref"", 0.60), (""H2:expertise_mod"", 0.40),) | PRECISION_H3_TUPLES: Tuple[Tuple[int, int, int, int], ...] = ((0, 8, 2, 0), (4, 8, 2, 0), (3, 8, 2, 0),) | def observe(self, mechanism_output: Tensor) -> Tensor:","return 0.60 * mechanism_output[:, :, 7] + 0.40 * mechanism_output[:, :, 2]","def predict(self, prev: Tensor, context: Dict[str, Tensor], h3_features: Dict[Tuple[int, int, int, int], Tensor]) -> Tensor: | B, T = prev.shape; zero = torch.zeros(B, T, device=prev.device) | return (1.0 - 0.1) * prev + 0.1 * self.BASELINE + 0.05 * h3_features.get((0, 8, 18, 0), zero) + 0.02 * context.get(""harmonic_stability"", zero)",0,,,0,ENGINEERING,expr-literal-no-citation
brain/functions/f1/beliefs/pnh/consonance_preference.py,20,module::class ConsonancePreference::def observe,<expr-L>,0.4,float,expr-literal,"SOURCE_DIMS: Tuple[Tuple[str, float], ...] = ((""P2:consonance_pref"", 0.60), (""H2:expertise_mod"", 0.40),) | PRECISION_H3_TUPLES: Tuple[Tuple[int, int, int, int], ...] = ((0, 8, 2, 0), (4, 8, 2, 0), (3, 8, 2, 0),) | def observe(self, mechanism_output: Tensor) -> Tensor:","return 0.60 * mechanism_output[:, :, 7] + 0.40 * mechanism_output[:, :, 2]","def predict(self, prev: Tensor, context: Dict[str, Tensor], h3_features: Dict[Tuple[int, int, int, int], Tensor]) -> Tensor: | B, T = prev.shape; zero = torch.zeros(B, T, device=prev.device) | return (1.0 - 0.1) * prev + 0.1 * self.BASELINE + 0.05 * h3_features.get((0, 8, 18, 0), zero) + 0.02 * context.get(""harmonic_stability"", zero)",0,,,0,ENGINEERING,expr-literal-no-citation
brain/functions/f1/beliefs/pnh/consonance_preference.py,23,module::class ConsonancePreference::def predict,<expr-L>,0.02,float,expr-literal,"return 0.60 * mechanism_output[:, :, 7] + 0.40 * mechanism_output[:, :, 2] | def predict(self, prev: Tensor, context: Dict[str, Tensor], h3_features: Dict[Tuple[int, int, int, int], Tensor]) -> Tensor: | B, T = prev.shape; zero = torch.zeros(B, T, device=prev.device)","return (1.0 - 0.1) * prev + 0.1 * self.BASELINE + 0.05 * h3_features.get((0, 8, 18, 0), zero) + 0.02 * context.get(""harmonic_stability"", zero)",,0,,,0,ENGINEERING,expr-literal-no-citation
brain/functions/f1/beliefs/pnh/consonance_preference.py,23,module::class ConsonancePreference::def predict,<expr-L>,0.05,float,expr-literal,"return 0.60 * mechanism_output[:, :, 7] + 0.40 * mechanism_output[:, :, 2] | def predict(self, prev: Tensor, context: Dict[str, Tensor], h3_features: Dict[Tuple[int, int, int, int], Tensor]) -> Tensor: | B, T = prev.shape; zero = torch.zeros(B, T, device=prev.device)","return (1.0 - 0.1) * prev + 0.1 * self.BASELINE + 0.05 * h3_features.get((0, 8, 18, 0), zero) + 0.02 * context.get(""harmonic_stability"", zero)",,0,,,0,ENGINEERING,expr-literal-no-citation
brain/functions/f1/beliefs/pnh/consonance_preference.py,23,module::class ConsonancePreference::def predict,<expr-L>,0.1,float,expr-literal,"return 0.60 * mechanism_output[:, :, 7] + 0.40 * mechanism_output[:, :, 2] | def predict(self, prev: Tensor, context: Dict[str, Tensor], h3_features: Dict[Tuple[int, int, int, int], Tensor]) -> Tensor: | B, T = prev.shape; zero = torch.zeros(B, T, device=prev.device)","return (1.0 - 0.1) * prev + 0.1 * self.BASELINE + 0.05 * h3_features.get((0, 8, 18, 0), zero) + 0.02 * context.get(""harmonic_stability"", zero)",,0,,,0,ENGINEERING,expr-literal-no-citation
brain/functions/f1/beliefs/pnh/consonance_preference.py,23,module::class ConsonancePreference::def predict,<expr-L>,1.0,float,expr-literal,"return 0.60 * mechanism_output[:, :, 7] + 0.40 * mechanism_output[:, :, 2] | def predict(self, prev: Tensor, context: Dict[str, Tensor], h3_features: Dict[Tuple[int, int, int, int], Tensor]) -> Tensor: | B, T = prev.shape; zero = torch.zeros(B, T, device=prev.device)","return (1.0 - 0.1) * prev + 0.1 * self.BASELINE + 0.05 * h3_features.get((0, 8, 18, 0), zero) + 0.02 * context.get(""harmonic_stability"", zero)",,0,,,0,NULL-PLACEHOLDER,trivial-null
brain/functions/f1/beliefs/pnh/consonance_preference.py,23,module::class ConsonancePreference::def predict,<expr-R>,0.1,float,expr-literal,"return 0.60 * mechanism_output[:, :, 7] + 0.40 * mechanism_output[:, :, 2] | def predict(self, prev: Tensor, context: Dict[str, Tensor], h3_features: Dict[Tuple[int, int, int, int], Tensor]) -> Tensor: | B, T = prev.shape; zero = torch.zeros(B, T, device=prev.device)","return (1.0 - 0.1) * prev + 0.1 * self.BASELINE + 0.05 * h3_features.get((0, 8, 18, 0), zero) + 0.02 * context.get(""harmonic_stability"", zero)",,0,,,0,ENGINEERING,expr-literal-no-citation
brain/functions/f1/beliefs/pnh/ratio_complexity.py,14,module::class RatioComplexity::def observe,<expr-L>,0.5,float,expr-literal,"MECHANISM = ""PNH"" | SOURCE_DIMS: Tuple[Tuple[str, float], ...] = ((""H0:ratio_encoding"", 0.50), (""M0:ratio_complexity"", 0.50),) | def observe(self, mechanism_output: Tensor) -> Tensor:","return 0.50 * mechanism_output[:, :, 0] + 0.50 * mechanism_output[:, :, 3]",,1,ding,,0,LIT-FROZEN,line-citation
