constant_id,file_path,line_number,name,value,kind,category,reason,citation,verification_method,verification_outcome,verification_source,confidence,escalation_flag,notes,source_agent
F1_00084,brain/functions/f1/beliefs/pnh/consonance_preference.py,23,<expr-R>,0.1,expr-literal,E,"Engineering mixer weight in mechanism output blend (E4); no published source publishes this specific blend weight, author-chosen for output composition.",,code-locality,N/A,N/A,HIGH,False,mech=pnh scope=module::class ConsonancePrefer,1
F1_00085,brain/functions/f1/beliefs/pnh/ratio_complexity.py,14,<expr-L>,0.5,expr-literal,E,Engineering mid-point or 50/50 split coefficient in mechanism output blend; no literature anchor for this specific weight.,,code-locality+R8-hint,N/A,R8: walker citation_author hint not independently confirming literature derivation,HIGH,False,mech=pnh scope=module::class RatioComplexity:,1
F1_00086,brain/functions/f1/beliefs/pscl/pitch_continuation.py,19,_F0_PITCH_CONTINUATION,12,module-assign,C,"Structural mechanism-output index alias '_F0_PITCH_CONTINUATION'=12 — points to a position in the 16D nucleus output tensor (E/M/P/F layer index); structural address, not empirical.",,code-locality,N/A,N/A,HIGH,False,mech=pscl scope=module,1
F1_00087,brain/functions/f1/beliefs/pscl/pitch_prominence.py,25,_P0_PROMINENCE,8,module-assign,C,"Structural mechanism-output index alias '_P0_PROMINENCE'=8 — points to a position in the 16D nucleus output tensor (E/M/P/F layer index); structural address, not empirical.",,code-locality,N/A,N/A,HIGH,False,mech=pscl scope=module,1
F1_00088,brain/functions/f1/beliefs/pscl/pitch_prominence.py,26,_P1_HG_CORTICAL,9,module-assign,C,"Structural mechanism-output index alias '_P1_HG_CORTICAL'=9 — points to a position in the 16D nucleus output tensor (E/M/P/F layer index); structural address, not empirical.",,code-locality,N/A,N/A,HIGH,False,mech=pscl scope=module,1
F1_00089,brain/functions/f1/beliefs/pscl/pitch_prominence.py,27,_P3_SALIENCE_HIER,11,module-assign,C,"Structural mechanism-output index alias '_P3_SALIENCE_HIER'=11 — points to a position in the 16D nucleus output tensor (E/M/P/F layer index); structural address, not empirical.",,code-locality,N/A,N/A,HIGH,False,mech=pscl scope=module,1
F1_00090,brain/functions/f1/beliefs/pscl/pitch_prominence.py,30,_PITCHSAL_TREND,"[39, 6, 18, 0]",module-assign,C,"Structural H³ demand-tuple alias '_PITCHSAL_TREND'=[39, 6, 18, 0]; encodes (r3_idx, horizon, morph, law) addressable address-space identifier, not an empirical value.",,code-locality,N/A,N/A,HIGH,False,mech=pscl scope=module,1
F1_00091,brain/functions/f1/beliefs/pscl/pitch_prominence.py,31,_CONC_PERIOD,"[24, 6, 14, 0]",module-assign,C,"Structural H³ demand-tuple alias '_CONC_PERIOD'=[24, 6, 14, 0]; encodes (r3_idx, horizon, morph, law) addressable address-space identifier, not an empirical value.",,code-locality,N/A,N/A,HIGH,False,mech=pscl scope=module,1
F1_00092,brain/functions/f1/beliefs/pscl/pitch_prominence.py,34,_W_TREND,0.05,module-assign,E,"Belief predict-equation weight '_W_TREND'=0.05 (E4 mixer); per context_brief §3, predict-equation mixer coefficients (w_trend/w_period/w_ctx) are ENGINEERING-CHOICE, NOT HAND-SPECIFIED-DISCLOSED (F is strictly 7 reward weights only).",,code-locality,N/A,N/A,HIGH,False,mech=pscl scope=module,1
F1_00093,brain/functions/f1/beliefs/pscl/pitch_prominence.py,35,_W_PERIOD,0.03,module-assign,E,"Belief predict-equation weight '_W_PERIOD'=0.03 (E4 mixer); per context_brief §3, predict-equation mixer coefficients (w_trend/w_period/w_ctx) are ENGINEERING-CHOICE, NOT HAND-SPECIFIED-DISCLOSED (F is strictly 7 reward weights only).",,code-locality,N/A,N/A,HIGH,False,mech=pscl scope=module,1
F1_00094,brain/functions/f1/beliefs/pscl/pitch_prominence.py,36,_W_CTX,0.02,module-assign,E,"Belief predict-equation weight '_W_CTX'=0.02 (E4 mixer); per context_brief §3, predict-equation mixer coefficients (w_trend/w_period/w_ctx) are ENGINEERING-CHOICE, NOT HAND-SPECIFIED-DISCLOSED (F is strictly 7 reward weights only).",,code-locality,N/A,N/A,HIGH,False,mech=pscl scope=module,1
F1_00095,brain/functions/f1/beliefs/pscl/pitch_prominence.py,46,TAU,0.35,class-attr,E,"Belief class attribute TAU=0.35 — predict-equation inertia coefficient, ENGINEERING-CHOICE (E4) per context_brief §3.",,code-locality,N/A,N/A,HIGH,False,mech=pscl scope=module::class PitchProminence,1
F1_00096,brain/functions/f1/beliefs/pscl/pitch_prominence.py,47,BASELINE,0.5,class-attr,D,"Belief class attribute BASELINE=0.5 — typically 0.5 midpoint identity for the [0,1] output range.",,code-locality,N/A,N/A,HIGH,False,mech=pscl scope=module::class PitchProminence,1
F1_00097,brain/functions/f1/beliefs/pscl/pitch_prominence.py,56,PRECISION_H3_TUPLES,"[[39, 8, 2, 0], [14, 8, 20, 0], [5, 8, 2, 0]]",ann-assign,C,"Annotated structural tuple list PRECISION_H3_TUPLES=[[39, 8, 2, 0], [14, 8, 20, 0], [5, 8, 2, 0]]; encodes per-belief H³ precision address-space identifiers (r3_idx,horizon,morph,law); not empirical values (§6 edge case 5).",,code-locality,N/A,N/A,HIGH,False,mech=pscl scope=module::class PitchProminence,1
F1_00098,brain/functions/f1/beliefs/pscl/pitch_prominence.py,74,<expr-L>,0.15,expr-literal,E,"Engineering mixer weight in mechanism output blend (E4); no published source publishes this specific blend weight, author-chosen for output composition.",,code-locality,N/A,N/A,HIGH,False,mech=pscl scope=module::class PitchProminence:,1
F1_00099,brain/functions/f1/beliefs/pscl/pitch_prominence.py,72,<expr-L>,0.6,expr-literal,E,"Engineering mixer weight in mechanism output blend (E4); no published source publishes this specific blend weight, author-chosen for output composition.",,code-locality,N/A,N/A,HIGH,False,mech=pscl scope=module::class PitchProminence:,1
F1_00100,brain/functions/f1/beliefs/pscl/pitch_prominence.py,73,<expr-L>,0.25,expr-literal,E,"Engineering mixer weight in mechanism output blend (E4); no published source publishes this specific blend weight, author-chosen for output composition.",,code-locality,N/A,N/A,HIGH,False,mech=pscl scope=module::class PitchProminence:,1
F1_00101,brain/functions/f1/beliefs/pscl/pitch_prominence.py,98,<expr-L>,0.1,expr-literal,E,"Engineering mixer weight in mechanism output blend (E4); no published source publishes this specific blend weight, author-chosen for output composition.",,code-locality,N/A,N/A,HIGH,False,mech=pscl scope=module::class PitchProminence:,1
F1_00102,brain/functions/f1/beliefs/pscl/pitch_prominence.py,98,<expr-L>,1.0,expr-literal,D,"Identity-form constant used in inversion/clamp operation; encodes mathematical boundary, not author choice.",,code-locality,N/A,N/A,HIGH,False,mech=pscl scope=module::class PitchProminence:,1
F1_00103,brain/functions/f1/beliefs/pscl/pitch_prominence.py,98,<expr-R>,0.1,expr-literal,E,"Engineering mixer weight in mechanism output blend (E4); no published source publishes this specific blend weight, author-chosen for output composition.",,code-locality,N/A,N/A,HIGH,False,mech=pscl scope=module::class PitchProminence:,1
F1_00104,brain/functions/f1/beliefs/sded/spectral_complexity.py,24,_M0_DETECTION_FUNCTION,3,module-assign,C,"Structural mechanism-output index alias '_M0_DETECTION_FUNCTION'=3 — points to a position in the 16D nucleus output tensor (E/M/P/F layer index); structural address, not empirical.",,code-locality,N/A,N/A,HIGH,False,mech=sded scope=module,1
F1_00105,brain/functions/f1/beliefs/sded/spectral_complexity.py,25,_P0_ROUGHNESS_DETECTION,4,module-assign,C,"Structural mechanism-output index alias '_P0_ROUGHNESS_DETECTION'=4 — points to a position in the 16D nucleus output tensor (E/M/P/F layer index); structural address, not empirical.",,code-locality,N/A,N/A,HIGH,False,mech=sded scope=module,1
F1_00106,brain/functions/f1/beliefs/sded/spectral_complexity.py,26,_P1_DEVIATION_DETECTION,5,module-assign,C,"Structural mechanism-output index alias '_P1_DEVIATION_DETECTION'=5 — points to a position in the 16D nucleus output tensor (E/M/P/F layer index); structural address, not empirical.",,code-locality,N/A,N/A,HIGH,False,mech=sded scope=module,1
F1_00107,brain/functions/f1/beliefs/sded/spectral_complexity.py,63,<expr-L>,0.3,expr-literal,E,"Engineering mixer weight in mechanism output blend (E4); no published source publishes this specific blend weight, author-chosen for output composition.",,code-locality,N/A,N/A,HIGH,False,mech=sded scope=module::class SpectralComplexi,1
F1_00108,brain/functions/f1/beliefs/sded/spectral_complexity.py,61,<expr-L>,0.4,expr-literal,E,"Engineering mixer weight in mechanism output blend (E4); no published source publishes this specific blend weight, author-chosen for output composition.",,code-locality,N/A,N/A,HIGH,False,mech=sded scope=module::class SpectralComplexi,1
F1_00109,brain/functions/f1/beliefs/sded/spectral_complexity.py,62,<expr-L>,0.3,expr-literal,E,"Engineering mixer weight in mechanism output blend (E4); no published source publishes this specific blend weight, author-chosen for output composition.",,code-locality,N/A,N/A,HIGH,False,mech=sded scope=module::class SpectralComplexi,1
F1_00110,brain/functions/f1/beliefs/stai/aesthetic_quality.py,25,_E2_AESTHETIC_INTEGRATION,2,module-assign,C,"Structural mechanism-output index alias '_E2_AESTHETIC_INTEGRATION'=2 — points to a position in the 16D nucleus output tensor (E/M/P/F layer index); structural address, not empirical.",,code-locality,N/A,N/A,HIGH,False,mech=stai scope=module,1
F1_00111,brain/functions/f1/beliefs/stai/aesthetic_quality.py,26,_E3_VMPFC_IFG_CONN,3,module-assign,C,"Structural mechanism-output index alias '_E3_VMPFC_IFG_CONN'=3 — points to a position in the 16D nucleus output tensor (E/M/P/F layer index); structural address, not empirical.",,code-locality,N/A,N/A,HIGH,False,mech=stai scope=module,1
F1_00112,brain/functions/f1/beliefs/stai/aesthetic_quality.py,27,_M0_AESTHETIC_VALUE,4,module-assign,C,"Structural mechanism-output index alias '_M0_AESTHETIC_VALUE'=4 — points to a position in the 16D nucleus output tensor (E/M/P/F layer index); structural address, not empirical.",,code-locality,N/A,N/A,HIGH,False,mech=stai scope=module,1
F1_00113,brain/functions/f1/beliefs/stai/aesthetic_quality.py,28,_P2_AESTHETIC_RESPONSE,8,module-assign,C,"Structural mechanism-output index alias '_P2_AESTHETIC_RESPONSE'=8 — points to a position in the 16D nucleus output tensor (E/M/P/F layer index); structural address, not empirical.",,code-locality,N/A,N/A,HIGH,False,mech=stai scope=module,1
F1_00114,brain/functions/f1/beliefs/stai/aesthetic_quality.py,31,_PLEASANTNESS_TREND,"[4, 8, 18, 0]",module-assign,C,"Structural H³ demand-tuple alias '_PLEASANTNESS_TREND'=[4, 8, 18, 0]; encodes (r3_idx, horizon, morph, law) addressable address-space identifier, not an empirical value.",,code-locality,N/A,N/A,HIGH,False,mech=stai scope=module,1
F1_00115,brain/functions/f1/beliefs/stai/aesthetic_quality.py,32,_PLEASANTNESS_PERIOD,"[4, 8, 14, 0]",module-assign,C,"Structural H³ demand-tuple alias '_PLEASANTNESS_PERIOD'=[4, 8, 14, 0]; encodes (r3_idx, horizon, morph, law) addressable address-space identifier, not an empirical value.",,code-locality,N/A,N/A,HIGH,False,mech=stai scope=module,1
F1_00116,brain/functions/f1/beliefs/stai/aesthetic_quality.py,35,_W_TREND,0.05,module-assign,E,"Belief predict-equation weight '_W_TREND'=0.05 (E4 mixer); per context_brief §3, predict-equation mixer coefficients (w_trend/w_period/w_ctx) are ENGINEERING-CHOICE, NOT HAND-SPECIFIED-DISCLOSED (F is strictly 7 reward weights only).",,code-locality,N/A,N/A,HIGH,False,mech=stai scope=module,1
F1_00117,brain/functions/f1/beliefs/stai/aesthetic_quality.py,36,_W_PERIOD,0.03,module-assign,E,"Belief predict-equation weight '_W_PERIOD'=0.03 (E4 mixer); per context_brief §3, predict-equation mixer coefficients (w_trend/w_period/w_ctx) are ENGINEERING-CHOICE, NOT HAND-SPECIFIED-DISCLOSED (F is strictly 7 reward weights only).",,code-locality,N/A,N/A,HIGH,False,mech=stai scope=module,1
F1_00118,brain/functions/f1/beliefs/stai/aesthetic_quality.py,37,_W_CTX,0.02,module-assign,E,"Belief predict-equation weight '_W_CTX'=0.02 (E4 mixer); per context_brief §3, predict-equation mixer coefficients (w_trend/w_period/w_ctx) are ENGINEERING-CHOICE, NOT HAND-SPECIFIED-DISCLOSED (F is strictly 7 reward weights only).",,code-locality,N/A,N/A,HIGH,False,mech=stai scope=module,1
F1_00119,brain/functions/f1/beliefs/stai/aesthetic_quality.py,47,TAU,0.4,class-attr,E,"Belief class attribute TAU=0.4 — predict-equation inertia coefficient, ENGINEERING-CHOICE (E4) per context_brief §3.",,code-locality,N/A,N/A,HIGH,False,mech=stai scope=module::class AestheticQuality,1
F1_00120,brain/functions/f1/beliefs/stai/aesthetic_quality.py,48,BASELINE,0.5,class-attr,D,"Belief class attribute BASELINE=0.5 — typically 0.5 midpoint identity for the [0,1] output range.",,code-locality,N/A,N/A,HIGH,False,mech=stai scope=module::class AestheticQuality,1
F1_00121,brain/functions/f1/beliefs/stai/aesthetic_quality.py,70,<expr-L>,0.1,expr-literal,E,"Engineering mixer weight in mechanism output blend (E4); no published source publishes this specific blend weight, author-chosen for output composition.",,code-locality,N/A,N/A,HIGH,False,mech=stai scope=module::class AestheticQuality,1
F1_00122,brain/functions/f1/beliefs/stai/aesthetic_quality.py,69,<expr-L>,0.2,expr-literal,E,"Engineering mixer weight in mechanism output blend (E4); no published source publishes this specific blend weight, author-chosen for output composition.",,code-locality,N/A,N/A,HIGH,False,mech=stai scope=module::class AestheticQuality,1
F1_00123,brain/functions/f1/beliefs/stai/aesthetic_quality.py,67,<expr-L>,0.4,expr-literal,E,"Engineering mixer weight in mechanism output blend (E4); no published source publishes this specific blend weight, author-chosen for output composition.",,code-locality,N/A,N/A,HIGH,False,mech=stai scope=module::class AestheticQuality,1
F1_00124,brain/functions/f1/beliefs/stai/aesthetic_quality.py,68,<expr-L>,0.3,expr-literal,E,"Engineering mixer weight in mechanism output blend (E4); no published source publishes this specific blend weight, author-chosen for output composition.",,code-locality,N/A,N/A,HIGH,False,mech=stai scope=module::class AestheticQuality,1
F1_00125,brain/functions/f1/beliefs/stai/aesthetic_quality.py,94,<expr-L>,0.1,expr-literal,E,"Engineering mixer weight in mechanism output blend (E4); no published source publishes this specific blend weight, author-chosen for output composition.",,code-locality,N/A,N/A,HIGH,False,mech=stai scope=module::class AestheticQuality,1
F1_00126,brain/functions/f1/beliefs/stai/aesthetic_quality.py,94,<expr-L>,1.0,expr-literal,D,"Identity-form constant used in inversion/clamp operation; encodes mathematical boundary, not author choice.",,code-locality,N/A,N/A,HIGH,False,mech=stai scope=module::class AestheticQuality,1
F1_00127,brain/functions/f1/beliefs/stai/aesthetic_quality.py,94,<expr-R>,0.1,expr-literal,E,"Engineering mixer weight in mechanism output blend (E4); no published source publishes this specific blend weight, author-chosen for output composition.",,code-locality,N/A,N/A,HIGH,False,mech=stai scope=module::class AestheticQuality,1
F1_00128,brain/functions/f1/beliefs/stai/reward_response_pred.py,20,_E2_AESTHETIC_INTEGRATION,2,module-assign,C,"Structural mechanism-output index alias '_E2_AESTHETIC_INTEGRATION'=2 — points to a position in the 16D nucleus output tensor (E/M/P/F layer index); structural address, not empirical.",,code-locality,N/A,N/A,HIGH,False,mech=stai scope=module,1
F1_00129,brain/functions/f1/beliefs/stai/reward_response_pred.py,21,_P2_AESTHETIC_RESPONSE,8,module-assign,C,"Structural mechanism-output index alias '_P2_AESTHETIC_RESPONSE'=8 — points to a position in the 16D nucleus output tensor (E/M/P/F layer index); structural address, not empirical.",,code-locality,N/A,N/A,HIGH,False,mech=stai scope=module,1
F1_00130,brain/functions/f1/beliefs/stai/reward_response_pred.py,22,_F1_REWARD_RESPONSE_PRED,10,module-assign,C,"Structural mechanism-output index alias '_F1_REWARD_RESPONSE_PRED'=10 — points to a position in the 16D nucleus output tensor (E/M/P/F layer index); structural address, not empirical.",,code-locality,N/A,N/A,HIGH,False,mech=stai scope=module,1
F1_00131,brain/functions/f1/beliefs/stai/reward_response_pred.py,51,<expr-L>,0.2,expr-literal,E,"Engineering mixer weight in mechanism output blend (E4); no published source publishes this specific blend weight, author-chosen for output composition.",,code-locality,N/A,N/A,HIGH,False,mech=stai scope=module::class RewardResponsePr,1
